Masses,log(age),log(T_MS),remanent_mass,remanent_ID,actual
0.5979480332924115,7.009041329364364,10.558341395526597,0.4591763356288729,2,MS
0.2655667744262115,9.443572849620608,11.439565653323864,0.4229467784124571,2,MS
0.2480459747140205,2.1238210634529784,11.51366954073572,0.42103701124382825,2,MS
0.26437538012916934,8.793208018108498,11.444447477087483,0.4228169164340795,2,MS
0.7723940973185198,7.003476827863155,10.280402634460344,0.4781909566077187,2,MS
0.12655627588651036,4.616177662003217,12.244290783607285,0.40779463407162964,2,MS
0.5456956876032427,8.254038064352848,10.657623695611385,0.4534808299487535,2,MS
0.2841845933375659,6.548718379955231,11.365998676065784,0.4249761206737947,2,MS
0.23294511785662475,5.8349232212251465,11.581865968031313,0.4193910178463721,2,MS
0.3748651905915349,1.4759625515692865,11.065312214069413,0.4348603057744773,2,MS
0.18376195849201832,9.234676160066078,11.83936097294812,0.41403005347563,2,MS
0.21637241246900896,3.9875652602827127,11.661995281698369,0.417584592959122,2,MS
0.17400447110451323,7.220109039252604,11.898598980571222,0.412966487350392,2,MS
0.10971749852255133,5.345059915134752,12.399310256365379,0.40595920733895813,2,MS
0.5232038412721889,3.636930310136642,10.70332269039262,0.45102921869866863,2,MS
0.4008454979300481,7.464611845026916,10.992557474473063,0.43769215927437527,2,MS
0.4752306430941998,7.835635220430089,10.807738909031524,0.4458001400972678,2,MS
0.0995427897359572,3.2226611855100473,12.504975480259006,0.4048501640812194,2,MS
0.7985904777187348,1.0615697206239838,10.24418968144381,0.4810463620713421,2,MS
0.3174911509910584,1.9020936263456234,11.24567093679072,0.4286065354580254,2,MS
0.480381693403586,9.787810793204812,10.796033878096292,0.4463616045809909,2,MS
0.23316058600774164,8.418818443819264,11.580862154572845,0.41941450387484386,2,MS
0.10563213400877201,3.839730416571725,12.440509865969094,0.4055139026069562,2,MS
0.15927005565504565,5.999782117590172,11.994664670450152,0.4113604360664,2,MS
0.8745702885468613,9.506099847033425,10.145513202166129,0.4893281614516079,2,MS
0.1615982889962335,4.708664184175785,11.978908104624933,0.41161421350058947,2,MS
0.31464559067986997,7.143651628664612,11.255445874766759,0.42829636938410587,2,MS
0.11094054491602634,5.993165049525842,12.387274263227821,0.4060925193958469,2,MS
0.2913712595326356,6.779539618764967,11.338883221685823,0.4257594672890573,2,MS
0.0957445637077654,2.537933115828638,12.54721468879638,0.40443615744414646,2,MS
0.09801611702880789,8.7143933247884,12.521756265840983,0.4046837567561401,2,MS
0.11549546121034018,4.190841382274078,12.343587706313471,0.4065890052719271,2,MS
0.1418388174129054,8.420061366170259,12.120512245851296,0.4094604310980067,2,MS
0.17936397278780025,9.486474859872521,11.865661963301285,0.4135506730338702,2,MS
0.14207903304616626,8.791407606812898,12.11867501813355,0.4094866146020321,2,MS
0.2112229182316986,1.9069731743140184,11.688147403774009,0.41702329808725513,2,MS
0.19265735641237391,5.784906613733101,11.788036008175544,0.41499965184894877,2,MS
0.24935445484479768,4.842904182601613,11.507957171208481,0.42117963557808297,2,MS
1.2084298449791748,4.858044092471443,9.794446393390741,0.52571885310273,2,MS
0.30799298801598335,5.380293022191456,11.278647927098165,0.4275712356937422,2,MS
0.3062083452359491,8.227170033258034,11.284957443626276,0.42737670963071844,2,MS
0.9819591564379857,5.5795455774798155,10.01976643965304,0.5010335480517405,2,MS
0.08109435875852271,3.0896074367657897,12.727523389911601,0.402839285104679,2,MS
0.34888614945695606,6.080013199021462,11.14329067851367,0.4320285902908082,2,MS
0.42112246506489986,2.295323077912764,10.938978975566622,0.4399023486920741,2,MS
0.1124088117715063,8.621667397593608,12.372999107287928,0.4062525604830942,2,MS
0.09304119212363887,9.624064356469574,12.578311834225426,0.40414148994147664,2,MS
0.14260656354460705,5.418642129991394,12.11465121346134,0.4095441154263622,2,MS
0.10203244207286964,0.7231664112749459,12.478154296745508,0.4051215361859428,2,MS
0.3572642494646845,3.63985485679855,11.117526100950824,0.43294180319165065,2,MS
0.0916213236910048,2.431604618269154,12.595008595208329,0.4039867242823195,2,MS
0.3152636674094528,7.499058000544911,11.253315191690195,0.42836373974763037,2,MS
0.08002438066326038,9.075679334824285,12.741944195820222,0.4027226574922954,2,MS
0.4338354609809332,1.617158404725434,10.906687380926053,0.4412880652469217,2,MS
0.4938664331122181,0.8867358268426062,10.765976226910057,0.4478314412092318,2,MS
0.1029876549227641,0.8304893583839301,12.46803707707793,0.4052256543865813,2,MS
0.09941507993270261,5.759984388898223,12.50636933491146,0.4048362437126646,2,MS
0.4342575656034805,0.28125903303582334,10.9056315164208,0.4413340746507794,2,MS
0.10244349867899157,7.477207621951064,12.473788994509576,0.4051663413560101,2,MS
0.09955689443524988,6.268680190166828,12.504821647943615,0.40485170149344224,2,MS
0.6790157986845927,0.8755561338669926,10.420300302142197,0.4680127220566206,2,MS
0.2118950996533152,6.8271328581414075,11.684697716978713,0.4170965658622114,2,MS
0.19121343458520182,4.24757630345421,11.796203994045616,0.414842264369787,2,MS
0.22901130648655404,8.53740249187336,11.600357689090192,0.4189622324070344,2,MS
0.08136104087714055,0.24349932130527163,12.723958759962946,0.40286835345560834,2,MS
0.3937747643982123,9.564287991767541,11.011880299175425,0.43692144931940513,2,MS
0.7129758079579036,9.970019822930285,10.367313014951803,0.4717143630674115,2,MS
0.09543516489740211,4.706556864906623,12.550728929410143,0.40440243297381684,2,MS
0.13164084726378422,5.297865204749378,12.201523327931358,0.4083488523517525,2,MS
0.2958409071268678,3.6047387823436283,11.322354436301314,0.4262466588768286,2,MS
0.8835220491332535,0.9874184578111389,10.13445651947506,0.49030390335552465,2,MS
0.7844405108500353,8.861615507034967,10.263599965403527,0.4795040156826539,2,MS
0.5666942587534453,0.012068608852818798,10.616627968062435,0.45576967420412556,2,MS
0.1025836075159918,5.42907937521104,12.472305080860881,0.4051816132192431,2,MS
0.15648580586605126,7.303899793423348,12.013812623147109,0.4110569528393996,2,MS
0.08005772024747974,8.74556861522347,12.741491952952893,0.4027262915069753,2,MS
0.45860553331860426,4.437491711198608,10.84640177395393,0.44398800313172787,2,MS
0.3461614337774334,3.1461944141055707,11.151803297467502,0.43173159628174024,2,MS
0.5326730629779043,3.12231000834557,10.683848161810436,0.4520613638645916,2,MS
0.31244246375341095,3.874278241203047,11.26307486559977,0.4280562285491218,2,MS
0.23165801141412634,5.675220406494742,11.587881690057372,0.4192507232441398,2,MS
0.49135701617564614,6.5304303939756245,10.77150709549569,0.44755791476314544,2,MS
0.229377765037322,7.855256572210485,11.598621707909171,0.4190021763890681,2,MS
0.5386092061398546,4.6978518636985465,10.671815569283194,0.4527084034692442,2,MS
0.1024704811860955,2.162257013288457,12.473503061016443,0.4051692824492844,2,MS
0.08061605263842052,6.960589096299996,12.733946177182862,0.40278714973758784,2,MS
0.6068675189106232,0.715213465204092,10.5422652660752,0.46014855956125794,2,MS
0.13931521061422553,6.652139676782875,12.140003660390345,0.4091853579569506,2,MS
2.3574378553809154,6.205846826640274,9.068899367283452,0.6509607262365198,2,MS
0.42321510547128177,9.856220150090062,10.933597099444532,0.44013044649636973,2,MS
1.2071927202423063,7.870750310665162,9.795558480397537,0.5255840065064115,2,MS
0.33461610236955863,0.37374703579676427,11.188632909465294,0.4304731551582819,2,MS
0.19543078829622246,2.040219164845196,11.772517540465216,0.41530195592428826,2,MS
0.3077655012029702,3.0388119776448264,11.279450159416696,0.42754643963112376,2,MS
0.2146716082311781,9.838140607843336,11.670563475354225,0.41739920529719843,2,MS
0.4868058102110814,1.670841900059763,10.7816106173562,0.44706183331300786,2,MS
0.23120255759289876,8.328790573720037,11.590018415006591,0.41920107877762597,2,MS
0.3845974769937111,1.7638636391298568,11.037483922782219,0.4359211249923145,2,MS
0.3006668058866143,0.706018019007284,11.304786290207819,0.42677268184164097,2,MS
0.7286266733282737,5.918210630741202,10.343737335729879,0.47342030739278185,2,MS
0.14509837460698338,0.5011791082424,12.09584363126217,0.4098157228321612,2,MS
0.394389772021975,5.092280313019424,11.010185891096937,0.4369884851503953,2,MS
0.517175446274818,5.939076943496949,10.71590525530513,0.4503721236439552,2,MS
1.2663826870790702,0.9153735773985316,9.743587588536672,0.5320357128916187,2,MS
0.3782432087909367,6.546273601520203,11.055572152056381,0.43522850975821215,2,MS
